library,r1_file,r2_file,lab,cruise_id,sample_type
e04171-B,e04171-B_S261_L001_R1_001.fastq.gz,e04171-B_S261_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04171-C,e04171-C_S357_L001_R1_001.fastq.gz,e04171-C_S357_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04172-A,e04172-A_S166_L001_R1_001.fastq.gz,e04172-A_S166_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04172-B,e04172-B_S262_L001_R1_001.fastq.gz,e04172-B_S262_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04172-C,e04172-C_S358_L001_R1_001.fastq.gz,e04172-C_S358_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04173-A,e04173-A_S167_L001_R1_001.fastq.gz,e04173-A_S167_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04173-B,e04173-B_S263_L001_R1_001.fastq.gz,e04173-B_S263_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04173-C,e04173-C_S359_L001_R1_001.fastq.gz,e04173-C_S359_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04174-A,e04174-A_S168_L001_R1_001.fastq.gz,e04174-A_S168_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04174-B,e04174-B_S264_L001_R1_001.fastq.gz,e04174-B_S264_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04174-C,e04174-C_S360_L001_R1_001.fastq.gz,e04174-C_S360_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04175-A,e04175-A_S169_L001_R1_001.fastq.gz,e04175-A_S169_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04175-B,e04175-B_S265_L001_R1_001.fastq.gz,e04175-B_S265_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04175-C,e04175-C_S361_L001_R1_001.fastq.gz,e04175-C_S361_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04176-A,e04176-A_S170_L001_R1_001.fastq.gz,e04176-A_S170_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04176-B,e04176-B_S266_L001_R1_001.fastq.gz,e04176-B_S266_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04176-C,e04176-C_S362_L001_R1_001.fastq.gz,e04176-C_S362_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04177-A,e04177-A_S171_L001_R1_001.fastq.gz,e04177-A_S171_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04177-B,e04177-B_S267_L001_R1_001.fastq.gz,e04177-B_S267_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04177-C,e04177-C_S363_L001_R1_001.fastq.gz,e04177-C_S363_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04178-A,e04178-A_S172_L001_R1_001.fastq.gz,e04178-A_S172_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04178-B,e04178-B_S268_L001_R1_001.fastq.gz,e04178-B_S268_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04178-C,e04178-C_S364_L001_R1_001.fastq.gz,e04178-C_S364_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04179-A,e04179-A_S173_L001_R1_001.fastq.gz,e04179-A_S173_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04179-B,e04179-B_S269_L001_R1_001.fastq.gz,e04179-B_S269_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04179-C,e04179-C_S365_L001_R1_001.fastq.gz,e04179-C_S365_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04180-A,e04180-A_S174_L001_R1_001.fastq.gz,e04180-A_S174_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04180-B,e04180-B_S270_L001_R1_001.fastq.gz,e04180-B_S270_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04180-C,e04180-C_S366_L001_R1_001.fastq.gz,e04180-C_S366_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04181-A,e04181-A_S175_L001_R1_001.fastq.gz,e04181-A_S175_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04181-B,e04181-B_S271_L001_R1_001.fastq.gz,e04181-B_S271_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04181-C,e04181-C_S367_L001_R1_001.fastq.gz,e04181-C_S367_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04182-A,e04182-A_S176_L001_R1_001.fastq.gz,e04182-A_S176_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04182-B,e04182-B_S272_L001_R1_001.fastq.gz,e04182-B_S272_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04182-C,e04182-C_S368_L001_R1_001.fastq.gz,e04182-C_S368_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04183-A,e04183-A_S177_L001_R1_001.fastq.gz,e04183-A_S177_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04183-B,e04183-B_S273_L001_R1_001.fastq.gz,e04183-B_S273_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04183-C,e04183-C_S369_L001_R1_001.fastq.gz,e04183-C_S369_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04184-A,e04184-A_S178_L001_R1_001.fastq.gz,e04184-A_S178_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04184-B,e04184-B_S274_L001_R1_001.fastq.gz,e04184-B_S274_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04184-C,e04184-C_S370_L001_R1_001.fastq.gz,e04184-C_S370_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04185-A,e04185-A_S179_L001_R1_001.fastq.gz,e04185-A_S179_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04185-B,e04185-B_S275_L001_R1_001.fastq.gz,e04185-B_S275_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04185-C,e04185-C_S371_L001_R1_001.fastq.gz,e04185-C_S371_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04186-A,e04186-A_S180_L001_R1_001.fastq.gz,e04186-A_S180_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04186-B,e04186-B_S276_L001_R1_001.fastq.gz,e04186-B_S276_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04186-C,e04186-C_S372_L001_R1_001.fastq.gz,e04186-C_S372_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04187-A,e04187-A_S181_L001_R1_001.fastq.gz,e04187-A_S181_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04187-B,e04187-B_S277_L001_R1_001.fastq.gz,e04187-B_S277_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04187-C,e04187-C_S373_L001_R1_001.fastq.gz,e04187-C_S373_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04188-A,e04188-A_S182_L001_R1_001.fastq.gz,e04188-A_S182_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04188-B,e04188-B_S278_L001_R1_001.fastq.gz,e04188-B_S278_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04188-C,e04188-C_S374_L001_R1_001.fastq.gz,e04188-C_S374_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04189-A,e04189-A_S183_L001_R1_001.fastq.gz,e04189-A_S183_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04189-B,e04189-B_S279_L001_R1_001.fastq.gz,e04189-B_S279_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04189-C,e04189-C_S375_L001_R1_001.fastq.gz,e04189-C_S375_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04190-A,e04190-A_S184_L001_R1_001.fastq.gz,e04190-A_S184_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04190-B,e04190-B_S280_L001_R1_001.fastq.gz,e04190-B_S280_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04190-C,e04190-C_S376_L001_R1_001.fastq.gz,e04190-C_S376_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04191-A,e04191-A_S185_L001_R1_001.fastq.gz,e04191-A_S185_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04191-B,e04191-B_S281_L001_R1_001.fastq.gz,e04191-B_S281_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04191-C,e04191-C_S377_L001_R1_001.fastq.gz,e04191-C_S377_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04192-A,e04192-A_S186_L001_R1_001.fastq.gz,e04192-A_S186_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04192-B,e04192-B_S282_L001_R1_001.fastq.gz,e04192-B_S282_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04192-C,e04192-C_S378_L001_R1_001.fastq.gz,e04192-C_S378_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04193-A,e04193-A_S187_L001_R1_001.fastq.gz,e04193-A_S187_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04193-B,e04193-B_S283_L001_R1_001.fastq.gz,e04193-B_S283_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04193-C,e04193-C_S379_L001_R1_001.fastq.gz,e04193-C_S379_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04194-A,e04194-A_S188_L001_R1_001.fastq.gz,e04194-A_S188_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04194-B,e04194-B_S284_L001_R1_001.fastq.gz,e04194-B_S284_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04194-C,e04194-C_S380_L001_R1_001.fastq.gz,e04194-C_S380_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04195-A,e04195-A_S189_L001_R1_001.fastq.gz,e04195-A_S189_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04195-B,e04195-B_S285_L001_R1_001.fastq.gz,e04195-B_S285_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04195-C,e04195-C_S381_L001_R1_001.fastq.gz,e04195-C_S381_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04196-A,e04196-A_S190_L001_R1_001.fastq.gz,e04196-A_S190_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04196-B,e04196-B_S286_L001_R1_001.fastq.gz,e04196-B_S286_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04196-C,e04196-C_S382_L001_R1_001.fastq.gz,e04196-C_S382_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04197-A,e04197-A_S1_L001_R1_001.fastq.gz,e04197-A_S1_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04197-B,e04197-B_S265_L001_R1_001.fastq.gz,e04197-B_S265_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04197-C,e04197-C_S361_L001_R1_001.fastq.gz,e04197-C_S361_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04198-A,e04198-A_S2_L001_R1_001.fastq.gz,e04198-A_S2_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04198-B,e04198-B_S266_L001_R1_001.fastq.gz,e04198-B_S266_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04198-C,e04198-C_S362_L001_R1_001.fastq.gz,e04198-C_S362_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04199-A,e04199-A_S3_L001_R1_001.fastq.gz,e04199-A_S3_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04199-B,e04199-B_S267_L001_R1_001.fastq.gz,e04199-B_S267_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04199-C,e04199-C_S363_L001_R1_001.fastq.gz,e04199-C_S363_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04200-A,e04200-A_S4_L001_R1_001.fastq.gz,e04200-A_S4_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04200-B,e04200-B_S268_L001_R1_001.fastq.gz,e04200-B_S268_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04200-C,e04200-C_S364_L001_R1_001.fastq.gz,e04200-C_S364_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04201-A,e04201-A_S5_L001_R1_001.fastq.gz,e04201-A_S5_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04201-B,e04201-B_S269_L001_R1_001.fastq.gz,e04201-B_S269_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04201-C,e04201-C_S365_L001_R1_001.fastq.gz,e04201-C_S365_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04202-A,e04202-A_S6_L001_R1_001.fastq.gz,e04202-A_S6_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04202-B,e04202-B_S270_L001_R1_001.fastq.gz,e04202-B_S270_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04202-C,e04202-C_S366_L001_R1_001.fastq.gz,e04202-C_S366_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04203-A,e04203-A_S7_L001_R1_001.fastq.gz,e04203-A_S7_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04203-B,e04203-B_S271_L001_R1_001.fastq.gz,e04203-B_S271_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04203-C,e04203-C_S367_L001_R1_001.fastq.gz,e04203-C_S367_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04204-A,e04204-A_S8_L001_R1_001.fastq.gz,e04204-A_S8_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04204-B,e04204-B_S272_L001_R1_001.fastq.gz,e04204-B_S272_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04204-C,e04204-C_S368_L001_R1_001.fastq.gz,e04204-C_S368_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04205-A,e04205-A_S9_L001_R1_001.fastq.gz,e04205-A_S9_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04205-B,e04205-B_S273_L001_R1_001.fastq.gz,e04205-B_S273_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04205-C,e04205-C_S369_L001_R1_001.fastq.gz,e04205-C_S369_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04206-A,e04206-A_S10_L001_R1_001.fastq.gz,e04206-A_S10_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04206-B,e04206-B_S274_L001_R1_001.fastq.gz,e04206-B_S274_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04206-C,e04206-C_S370_L001_R1_001.fastq.gz,e04206-C_S370_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04207-A,e04207-A_S11_L001_R1_001.fastq.gz,e04207-A_S11_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04207-B,e04207-B_S275_L001_R1_001.fastq.gz,e04207-B_S275_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04207-C,e04207-C_S371_L001_R1_001.fastq.gz,e04207-C_S371_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04208-A,e04208-A_S12_L001_R1_001.fastq.gz,e04208-A_S12_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04208-B,e04208-B_S276_L001_R1_001.fastq.gz,e04208-B_S276_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04208-C,e04208-C_S372_L001_R1_001.fastq.gz,e04208-C_S372_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04209-A,e04209-A_S13_L001_R1_001.fastq.gz,e04209-A_S13_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04209-B,e04209-B_S277_L001_R1_001.fastq.gz,e04209-B_S277_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04209-C,e04209-C_S373_L001_R1_001.fastq.gz,e04209-C_S373_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04210-A,e04210-A_S14_L001_R1_001.fastq.gz,e04210-A_S14_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04210-B,e04210-B_S278_L001_R1_001.fastq.gz,e04210-B_S278_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04210-C,e04210-C_S374_L001_R1_001.fastq.gz,e04210-C_S374_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04211-A,e04211-A_S15_L001_R1_001.fastq.gz,e04211-A_S15_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04211-B,e04211-B_S279_L001_R1_001.fastq.gz,e04211-B_S279_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04211-C,e04211-C_S375_L001_R1_001.fastq.gz,e04211-C_S375_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04212-A,e04212-A_S16_L001_R1_001.fastq.gz,e04212-A_S16_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04212-B,e04212-B_S280_L001_R1_001.fastq.gz,e04212-B_S280_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04212-C,e04212-C_S376_L001_R1_001.fastq.gz,e04212-C_S376_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04213-A,e04213-A_S17_L001_R1_001.fastq.gz,e04213-A_S17_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04213-B,e04213-B_S281_L001_R1_001.fastq.gz,e04213-B_S281_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04213-C,e04213-C_S377_L001_R1_001.fastq.gz,e04213-C_S377_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04214-A,e04214-A_S18_L001_R1_001.fastq.gz,e04214-A_S18_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04214-B,e04214-B_S282_L001_R1_001.fastq.gz,e04214-B_S282_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04214-C,e04214-C_S378_L001_R1_001.fastq.gz,e04214-C_S378_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04215-A,e04215-A_S19_L001_R1_001.fastq.gz,e04215-A_S19_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04215-B,e04215-B_S283_L001_R1_001.fastq.gz,e04215-B_S283_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04215-C,e04215-C_S379_L001_R1_001.fastq.gz,e04215-C_S379_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04216-A,e04216-A_S20_L001_R1_001.fastq.gz,e04216-A_S20_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04216-B,e04216-B_S284_L001_R1_001.fastq.gz,e04216-B_S284_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04216-C,e04216-C_S380_L001_R1_001.fastq.gz,e04216-C_S380_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04217-A,e04217-A_S21_L001_R1_001.fastq.gz,e04217-A_S21_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04217-B,e04217-B_S285_L001_R1_001.fastq.gz,e04217-B_S285_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04217-C,e04217-C_S381_L001_R1_001.fastq.gz,e04217-C_S381_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04218-A,e04218-A_S22_L001_R1_001.fastq.gz,e04218-A_S22_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04218-B,e04218-B_S286_L001_R1_001.fastq.gz,e04218-B_S286_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04218-C,e04218-C_S382_L001_R1_001.fastq.gz,e04218-C_S382_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04219-A,e04219-A_S23_L001_R1_001.fastq.gz,e04219-A_S23_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04219-B,e04219-B_S287_L001_R1_001.fastq.gz,e04219-B_S287_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04219-C,e04219-C_S383_L001_R1_001.fastq.gz,e04219-C_S383_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04220-A,e04220-A_S24_L001_R1_001.fastq.gz,e04220-A_S24_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04220-B,e04220-B_S288_L001_R1_001.fastq.gz,e04220-B_S288_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04220-C,e04220-C_S384_L001_R1_001.fastq.gz,e04220-C_S384_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04221-A,e04221-A_S25_L001_R1_001.fastq.gz,e04221-A_S25_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04221-B,e04221-B_S289_L001_R1_001.fastq.gz,e04221-B_S289_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04221-C,e04221-C_S385_L001_R1_001.fastq.gz,e04221-C_S385_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04222-A,e04222-A_S26_L001_R1_001.fastq.gz,e04222-A_S26_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04222-B,e04222-B_S290_L001_R1_001.fastq.gz,e04222-B_S290_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04222-C,e04222-C_S386_L001_R1_001.fastq.gz,e04222-C_S386_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04223-A,e04223-A_S27_L001_R1_001.fastq.gz,e04223-A_S27_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04223-B,e04223-B_S291_L001_R1_001.fastq.gz,e04223-B_S291_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04223-C,e04223-C_S387_L001_R1_001.fastq.gz,e04223-C_S387_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04224-A,e04224-A_S28_L001_R1_001.fastq.gz,e04224-A_S28_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04224-B,e04224-B_S292_L001_R1_001.fastq.gz,e04224-B_S292_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04224-C,e04224-C_S388_L001_R1_001.fastq.gz,e04224-C_S388_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04225-A,e04225-A_S29_L001_R1_001.fastq.gz,e04225-A_S29_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04225-B,e04225-B_S293_L001_R1_001.fastq.gz,e04225-B_S293_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04225-C,e04225-C_S389_L001_R1_001.fastq.gz,e04225-C_S389_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04226-A,e04226-A_S30_L001_R1_001.fastq.gz,e04226-A_S30_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04226-B,e04226-B_S294_L001_R1_001.fastq.gz,e04226-B_S294_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04226-C,e04226-C_S390_L001_R1_001.fastq.gz,e04226-C_S390_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04227-A,e04227-A_S31_L001_R1_001.fastq.gz,e04227-A_S31_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04227-B,e04227-B_S295_L001_R1_001.fastq.gz,e04227-B_S295_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04227-C,e04227-C_S391_L001_R1_001.fastq.gz,e04227-C_S391_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04228-A,e04228-A_S32_L001_R1_001.fastq.gz,e04228-A_S32_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04228-B,e04228-B_S296_L001_R1_001.fastq.gz,e04228-B_S296_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04228-C,e04228-C_S392_L001_R1_001.fastq.gz,e04228-C_S392_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04229-A,e04229-A_S33_L001_R1_001.fastq.gz,e04229-A_S33_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04229-B,e04229-B_S297_L001_R1_001.fastq.gz,e04229-B_S297_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04229-C,e04229-C_S393_L001_R1_001.fastq.gz,e04229-C_S393_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04230-A,e04230-A_S34_L001_R1_001.fastq.gz,e04230-A_S34_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04230-B,e04230-B_S298_L001_R1_001.fastq.gz,e04230-B_S298_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04230-C,e04230-C_S394_L001_R1_001.fastq.gz,e04230-C_S394_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04231-A,e04231-A_S35_L001_R1_001.fastq.gz,e04231-A_S35_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04231-B,e04231-B_S299_L001_R1_001.fastq.gz,e04231-B_S299_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04231-C,e04231-C_S395_L001_R1_001.fastq.gz,e04231-C_S395_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04232-A,e04232-A_S36_L001_R1_001.fastq.gz,e04232-A_S36_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04232-B,e04232-B_S300_L001_R1_001.fastq.gz,e04232-B_S300_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04232-C,e04232-C_S396_L001_R1_001.fastq.gz,e04232-C_S396_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04233-A,e04233-A_S37_L001_R1_001.fastq.gz,e04233-A_S37_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04233-B,e04233-B_S301_L001_R1_001.fastq.gz,e04233-B_S301_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04233-C,e04233-C_S397_L001_R1_001.fastq.gz,e04233-C_S397_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04234-A,e04234-A_S38_L001_R1_001.fastq.gz,e04234-A_S38_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04234-B,e04234-B_S302_L001_R1_001.fastq.gz,e04234-B_S302_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04234-C,e04234-C_S398_L001_R1_001.fastq.gz,e04234-C_S398_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04235-A,e04235-A_S39_L001_R1_001.fastq.gz,e04235-A_S39_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04235-B,e04235-B_S303_L001_R1_001.fastq.gz,e04235-B_S303_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04235-C,e04235-C_S399_L001_R1_001.fastq.gz,e04235-C_S399_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04236-A,e04236-A_S40_L001_R1_001.fastq.gz,e04236-A_S40_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04236-B,e04236-B_S304_L001_R1_001.fastq.gz,e04236-B_S304_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04236-C,e04236-C_S400_L001_R1_001.fastq.gz,e04236-C_S400_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04237-A,e04237-A_S41_L001_R1_001.fastq.gz,e04237-A_S41_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04237-B,e04237-B_S305_L001_R1_001.fastq.gz,e04237-B_S305_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04237-C,e04237-C_S401_L001_R1_001.fastq.gz,e04237-C_S401_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04238-A,e04238-A_S42_L001_R1_001.fastq.gz,e04238-A_S42_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04238-B,e04238-B_S306_L001_R1_001.fastq.gz,e04238-B_S306_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04238-C,e04238-C_S402_L001_R1_001.fastq.gz,e04238-C_S402_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04239-A,e04239-A_S43_L001_R1_001.fastq.gz,e04239-A_S43_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04239-B,e04239-B_S307_L001_R1_001.fastq.gz,e04239-B_S307_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
